p1_lvl,p2_lvl,cell_area,maj_axis,min_axis,condition,replication
520.14485,41.72968,56.89840,3.14402,6.28609,e3,1
524.12381,112.75856,81.49589,5.69636,4.69821,e3,1
455.04852,-34.09068,80.09532,2.57864,10.87142,e3,1
573.61967,136.67215,71.26669,5.84624,4.07786,e3,1
458.89686,78.41002,77.79920,4.69995,5.48999,e3,1
497.82284,180.10018,55.10301,5.84992,3.17758,e3,1
433.12594,217.24967,29.38803,4.73813,2.19898,e3,1
445.16896,197.09043,83.58750,7.53776,3.75817,e3,1
470.51299,170.53723,52.42102,5.57113,3.16137,e3,1
501.65473,174.96955,58.17379,5.95702,3.29731,e3,1
566.39703,154.24090,64.65721,5.88460,3.65115,e3,1
594.69767,151.36371,66.70654,5.97577,3.85181,e3,1
518.69086,165.74476,51.68584,5.49025,3.25475,e3,1
514.64199,207.13125,30.89164,4.74802,2.29128,e3,1
494.29737,188.45618,24.84882,4.04963,2.12922,e3,1
557.90837,209.70435,55.66701,6.32977,2.98767,e3,1
467.26259,160.16136,74.72945,6.47403,3.94193,e3,1
496.25450,171.53886,68.26611,6.41308,3.59582,e3,1
514.73086,237.76938,64.26877,7.23347,3.03700,e3,1
509.18268,118.04886,59.51593,5.03857,4.02280,e3,1
468.51013,98.17279,45.84460,4.11773,3.87170,e3,1
540.08572,244.96631,78.75904,8.15820,3.28799,e3,1
528.66704,128.46297,88.80127,6.33889,4.68109,e3,1
509.40981,156.34565,60.35662,5.77916,3.53842,e3,1
550.94494,124.43605,20.90102,3.06089,2.34867,e3,1
462.64490,141.14088,60.60960,5.46615,3.75589,e3,1
461.78890,214.69666,53.14415,6.27660,2.93261,e3,1
481.71738,159.98189,28.88501,4.05735,2.50022,e3,1
518.28142,72.76994,65.52923,4.20806,5.26957,e3,1
492.57312,154.93513,24.66696,3.71895,2.34889,e3,1
594.54968,180.75186,41.74744,5.11003,2.78526,e3,1
460.08449,94.49467,79.01754,5.20940,5.11510,e3,1
513.53939,241.27271,45.80687,6.14759,2.53545,e3,1
473.95430,67.25268,66.06828,4.15146,5.49581,e3,1
531.75219,127.35001,104.44736,6.80746,5.08848,e3,1
546.13687,93.02049,92.37075,5.59556,5.47918,e3,1
561.69284,142.50724,67.04928,5.81964,3.86977,e3,1
517.32726,232.02833,38.16182,5.54336,2.39261,e3,1
530.08356,138.37121,57.59721,5.31010,3.69957,e3,1
547.85878,199.04178,72.90102,7.10351,3.46867,e3,1
447.82442,190.32701,17.92062,3.52403,1.83653,e3,1
539.40647,221.26958,69.15505,7.22105,3.17815,e3,1
562.04309,225.29343,46.31930,6.01362,2.65600,e3,1
494.49453,194.54547,80.75040,7.37334,3.68819,e3,1
513.79957,208.69397,36.83302,5.16894,2.44182,e3,1
601.71773,127.66681,64.75593,5.46224,4.06673,e3,1
448.03235,141.33106,53.82983,5.20402,3.52511,e3,1
493.25182,132.79324,71.51837,5.82120,4.10072,e3,1
530.54919,55.87424,28.97120,2.50635,3.92052,e3,1
521.11146,40.60157,66.84938,3.39602,6.97709,e3,1
553.91774,95.83789,78.84439,5.24291,5.00973,e3,1
526.15858,189.70301,98.62143,7.95669,4.10203,e3,1
497.85329,179.65950,71.39584,6.65412,3.63704,e3,1
386.94041,178.90762,49.61208,5.60217,2.98761,e3,1
453.08051,139.14298,81.86216,6.36312,4.31394,e3,1
480.20640,183.62414,64.49168,6.41737,3.41972,e3,1
502.74476,82.45061,64.16166,4.41270,4.90114,e3,1
541.30722,85.05965,73.10201,4.80919,5.20751,e3,1
486.49768,163.91177,41.18495,4.85151,2.89199,e3,1
569.79363,95.66798,43.86488,3.96842,3.88385,e3,1
449.46762,183.68619,57.88434,6.06630,3.23820,e3,1
466.58398,79.10820,63.29340,4.34964,4.96230,e3,1
540.47644,220.17792,23.40141,4.26027,1.94633,e3,1
421.18994,228.54014,68.52596,7.29198,3.15461,e3,1
494.55648,220.78269,45.57644,5.88536,2.64449,e3,1
488.55534,87.57296,29.03240,3.04274,3.23340,e3,1
442.18908,275.35342,34.96565,5.72896,2.12351,e3,1
465.88285,188.68990,28.08078,4.32143,2.32236,e3,1
545.75969,245.03595,71.24396,7.72747,3.08568,e3,1
478.00720,169.18349,39.16923,4.84386,2.78043,e3,1
482.01561,191.98548,47.09701,5.62633,2.94642,e3,1
511.68822,204.96315,84.76631,7.68089,3.66947,e3,1
426.05663,162.39962,57.30201,5.73164,3.38179,e3,1
527.07449,125.34214,62.85163,5.26465,3.96368,e3,1
474.37875,148.91269,63.06023,5.74670,3.68926,e3,1
440.11183,163.02269,45.34017,5.06144,3.00670,e3,1
485.76232,191.94920,39.81181,5.19487,2.63936,e3,1
451.12851,182.53542,76.41372,6.97729,3.75156,e3,1
603.49208,56.76381,64.49645,3.82007,5.80464,e3,1
532.59454,194.03794,53.70922,5.98490,3.05432,e3,1
576.47133,152.17065,90.59703,7.04512,4.40106,e3,1
503.05251,250.97075,46.36598,6.42443,2.56233,e3,1
516.03475,251.20491,71.28746,7.80802,3.06688,e3,1
488.09656,117.02680,46.29181,4.42934,3.58473,e3,1
532.76645,159.67909,56.38987,5.63258,3.38152,e3,1
540.16528,-27.83762,73.27430,2.06677,12.57777,e3,1
522.44571,161.68538,110.89341,7.87114,4.68670,e3,1
426.22280,184.55259,47.68318,5.56459,2.98212,e3,1
444.80533,89.41669,82.05684,5.15453,5.37784,e3,1
544.36948,22.18571,59.58507,2.61983,7.99114,e3,1
383.81421,212.74563,59.26552,6.56919,3.06520,e3,1
302.86091,81.11514,64.31224,4.41068,4.88138,e3,1
381.99051,71.17972,62.19545,4.10916,5.21148,e3,1
533.35234,125.65995,45.63768,4.56699,3.48335,e3,1
552.24075,286.27321,85.94219,9.08068,3.14592,e3,1
440.61011,130.52360,69.63206,5.65368,4.16890,e3,1
472.62095,182.28822,41.60136,5.10281,2.76015,e3,1
488.56098,214.91611,68.87174,7.14175,3.23872,e3,1
463.13310,257.21820,99.00846,9.34463,3.61722,e3,1
448.07558,126.70274,24.11708,3.36955,2.55113,e3,1
486.99119,160.27479,13.41086,2.78485,1.75489,e3,1
451.79482,81.63942,60.99583,4.26526,4.87961,e3,1
649.02554,287.47853,40.18549,6.26307,2.20079,e3,1
562.43534,232.14137,90.32434,8.46000,3.56999,e3,1
479.54861,72.91643,79.69720,4.64662,5.79191,e3,1
472.46089,150.51404,64.21185,5.79992,3.73843,e3,1
489.69526,130.82844,83.75157,6.26139,4.54985,e3,1
518.12236,189.14930,29.94504,4.41408,2.32093,e3,1
503.37044,99.36113,74.23075,5.19107,4.79735,e3,1
474.23014,145.68103,43.75107,4.76446,3.11395,e3,1
510.14473,57.02883,56.02439,3.59960,5.44185,e3,1
477.54785,87.96012,100.03363,5.69719,5.90129,e3,1
476.50496,86.13059,79.47843,5.05970,5.23141,e3,1
431.86689,128.30545,97.38830,6.64072,4.93339,e3,1
500.84420,212.87119,30.83206,4.75131,2.24992,e3,1
574.96202,23.50672,66.25440,2.69550,8.38790,e3,1
539.46340,168.41731,81.81076,6.95399,3.98691,e3,1
438.60875,135.77183,51.56739,4.94224,3.51316,e3,1
462.89523,115.39596,78.43835,5.79309,4.64991,e3,1
476.91370,100.09933,54.29167,4.49053,4.12536,e3,1
502.99238,90.68670,88.23467,5.42753,5.56680,e3,1
510.51817,230.13655,53.24596,6.44168,2.81446,e3,1
461.65941,150.96441,29.06886,3.96271,2.63426,e3,1
531.40028,104.28425,55.01375,4.58033,4.05944,e3,1
554.03026,279.14951,38.83689,6.00082,2.19478,e3,1
475.38680,125.10874,31.91469,3.83037,2.92698,e3,1
484.32308,183.27404,54.53082,5.90073,3.16103,e3,2
625.19255,195.83746,64.31722,6.57602,3.28949,e3,2
559.67246,65.69440,75.20252,4.39589,5.83623,e3,2
514.96242,140.44580,39.86381,4.44744,3.05203,e3,2
464.69571,200.39228,70.87404,7.02931,3.45635,e3,2
435.99562,235.78502,56.46894,6.72328,2.85207,e3,2
539.16806,168.97777,50.47868,5.47657,3.17513,e3,2
487.59237,171.08305,54.94382,5.75521,3.27091,e3,2
463.29099,138.18286,44.46176,4.68358,3.26311,e3,2
568.72266,115.14931,41.36329,4.20980,3.36421,e3,2
554.49982,117.20323,55.88101,4.81514,3.87184,e3,2
455.24065,210.27189,49.04519,5.97560,2.77133,e3,2
484.33987,111.95320,70.22810,5.24527,4.47802,e3,2
426.28871,149.36266,30.61120,4.03467,2.59511,e3,2
500.74618,66.75708,50.02532,3.56040,4.75124,e3,2
514.57759,129.67580,42.96121,4.46276,3.23457,e3,2
469.59321,74.72547,66.53145,4.31348,5.23328,e3,2
479.80373,131.46437,19.90818,3.12991,2.33421,e3,2
393.22494,212.45305,31.94211,4.86680,2.27770,e3,2
481.87722,154.35998,9.44658,2.30173,1.55856,e3,2
514.89633,199.06749,65.20442,6.66827,3.29898,e3,2
486.65092,197.21285,60.57504,6.42176,3.21976,e3,2
512.10094,119.70898,38.43761,4.11501,3.30337,e3,2
558.31088,235.23850,38.61149,5.57575,2.40652,e3,2
488.98125,93.85189,54.53649,4.33869,4.26388,e3,2
412.62240,92.30692,41.68524,3.74600,3.84799,e3,2
501.20427,237.26648,76.99872,7.88710,3.29009,e3,2
384.30141,123.64675,67.11534,5.42397,4.18160,e3,2
562.15407,241.43037,64.67324,7.32502,2.98139,e3,2
591.19805,117.74823,89.73041,6.11599,4.91861,e3,2
510.83707,56.83207,53.43199,3.43034,5.25774,e3,2
439.60540,75.37881,45.36346,3.59401,4.23305,e3,2
479.63457,188.96051,56.78767,6.08794,3.19664,e3,2
525.05517,246.04955,22.86701,4.38882,1.79225,e3,2
521.86917,103.96714,61.70514,4.81464,4.26860,e3,2
492.52463,84.06406,56.47777,4.21207,4.64338,e3,2
471.00778,166.21044,104.91160,7.78095,4.53690,e3,2
547.79955,254.75594,53.36983,6.83661,2.66238,e3,2
438.92151,174.46581,51.93679,5.60070,3.16379,e3,2
513.52902,110.38518,56.87171,4.78988,4.03281,e3,2
552.46107,256.55718,44.00008,6.19711,2.44552,e3,2
499.48648,217.53698,48.05962,5.96830,2.76676,e3,2
482.46748,273.07460,70.77059,8.04407,2.95496,e3,2
579.56570,247.56096,62.88301,7.29424,2.96904,e3,2
460.87459,215.08553,81.17584,7.76687,3.54815,e3,2
473.05929,130.60387,66.13396,5.51304,4.02895,e3,2
508.56986,195.02903,90.85327,7.77025,3.82754,e3,2
484.97138,163.97547,90.71043,7.22163,4.24800,e3,2
516.43441,239.20476,48.41051,6.35047,2.68526,e3,2
488.86893,36.78925,38.47585,2.46016,5.50271,e3,2
535.96367,143.70023,77.74710,6.28233,4.17676,e3,2
400.48101,115.54711,76.15575,5.64683,4.53681,e3,2
551.52744,195.79744,65.16592,6.67021,3.34367,e3,2
471.35998,154.50245,67.22331,5.94292,3.75604,e3,2
611.60366,108.24945,50.89406,4.48432,3.86947,e3,2
432.73552,217.57169,64.27447,7.02050,3.11668,e3,2
571.11461,281.22343,67.72682,7.95825,2.82262,e3,2
473.10148,-1.37393,34.78883,0.97997,14.23839,e3,2
483.52833,104.64411,105.76570,6.36933,5.54654,e3,2
493.49204,126.07242,38.96457,4.20759,3.19593,e3,2
512.70832,141.56032,57.83378,5.34209,3.58638,e3,2
501.28452,233.62125,75.25472,7.78882,3.30793,e3,2
526.81340,83.53054,62.65248,4.38477,4.84360,e3,2
445.91382,15.56351,86.69438,2.73289,11.10910,e3,2
453.65187,183.38919,83.36965,7.28895,3.87648,e3,2
497.65395,277.41936,35.91760,5.81263,2.13638,e3,2
473.02724,150.44719,47.60729,5.04176,3.19826,e3,2
509.76734,101.53156,75.69084,5.31255,4.88885,e3,2
591.99721,208.46293,91.03517,8.06025,3.83705,e3,2
503.86406,158.37384,74.45671,6.48530,3.91117,e3,2
453.99807,276.92540,50.73523,6.95645,2.54064,e3,2
460.80542,188.29434,99.43770,7.99857,4.15765,e3,2
484.41913,132.63969,52.55063,4.95144,3.58360,e3,2
559.05511,211.73868,49.29048,6.01305,2.79291,e3,2
495.46704,138.70169,61.98603,5.49193,3.81083,e3,2
531.29839,80.92190,50.35367,3.94215,4.38100,e3,2
481.89078,108.36851,33.13898,3.62990,3.19123,e3,2
446.11497,197.73093,76.42562,7.26207,3.60097,e3,2
440.28546,159.00283,2.26007,1.22887,0.83021,e3,2
519.13564,160.35952,66.78840,6.10969,3.66220,e3,2
396.79488,153.66205,99.45876,7.31446,4.57336,e3,2
549.20447,90.59483,65.21348,4.68564,4.72780,e3,2
447.93411,137.12831,87.42475,6.44391,4.53387,e3,2
625.11443,-51.43458,67.28253,3.04015,7.43208,e3,2
480.94238,105.03744,1.39144,0.82655,0.77963,e3,2
531.97703,328.12791,43.31908,6.93517,2.14879,e3,2
558.63934,181.38698,12.09235,2.84492,1.57761,e3,2
474.74199,33.01974,66.63902,3.12052,7.53236,e3,2
457.86020,196.34350,62.23466,6.43392,3.17804,e3,2
432.60795,145.09960,94.76254,6.91342,4.54123,e3,2
475.63116,174.96855,61.04090,6.13081,3.41004,e3,2
501.55301,213.08635,47.74285,5.94587,2.74772,e3,2
480.81482,235.11915,64.53962,7.17447,3.01557,e3,2
575.76433,67.21246,91.40409,4.89761,6.40995,e3,2
414.09865,56.77406,77.32891,4.27486,6.22675,e3,2
478.03060,76.92507,55.84035,4.04283,4.81058,e3,2
498.72255,113.31015,84.93873,5.86213,4.85933,e3,2
519.25724,119.85487,66.32962,5.39214,4.24174,e3,2
437.95526,198.35431,51.76935,6.00114,2.96862,e3,2
455.63509,132.16465,27.32961,3.64044,2.69282,e3,2
558.86097,102.01177,69.39920,5.12084,4.65326,e3,2
496.18654,243.64402,38.12958,5.59725,2.35432,e3,2
482.08316,59.30305,41.75541,3.14715,4.57972,e3,2
474.21842,76.18168,45.08626,3.63360,4.28491,e3,2
506.48200,99.26408,61.86916,4.79877,4.42672,e3,2
469.59695,130.40705,75.69737,5.94688,4.34216,e3,2
417.70968,288.29898,113.42868,10.51347,3.64094,e3,2
364.15027,49.60486,54.73484,3.28011,5.67258,e3,2
447.73925,126.32397,46.81832,4.64685,3.53062,e3,2
515.42976,234.07593,77.35916,7.82954,3.27050,e3,2
600.69483,157.27381,61.86756,5.87029,3.61403,e3,2
486.88099,51.06135,50.95100,3.21418,5.40662,e3,2
548.60564,246.40370,49.47841,6.43310,2.57882,e3,2
575.64757,256.48980,33.94494,5.49429,2.10845,e3,2
532.96515,93.36064,78.95126,5.25790,5.20060,e3,2
473.96659,158.77079,59.59510,5.73277,3.54370,e3,2
440.71368,244.98413,34.83242,5.40817,2.20834,e3,2
406.02591,255.19153,94.61154,9.03646,3.48971,e3,2
486.29873,171.24745,66.18142,6.32775,3.59509,e3,2
529.99756,141.88431,49.58933,4.98596,3.36857,e3,2
477.28075,6.05413,32.96631,1.40748,8.48529,e3,2
582.82377,67.17236,59.59702,3.87583,5.26697,e3,2
427.55697,150.40116,39.33920,4.58576,2.97259,e3,2
516.20610,207.78137,60.65821,6.54251,3.16247,e3,2
445.36107,21.19823,60.47275,2.58661,8.25559,e3,2
555.34191,155.56039,39.79121,4.67952,2.93713,e3,2
449.39413,331.45407,68.52441,8.75969,2.67819,e3,2
544.75405,166.37131,56.96197,5.69342,3.38918,e3,2
434.95809,168.03676,100.11442,7.59119,4.43072,e3,2
531.33438,244.24380,91.65807,8.73607,3.51057,e3,2
596.68856,90.49377,21.55422,2.67241,2.81948,e3,2
572.76275,200.77939,43.77855,5.53913,2.70161,e3,2
507.39201,229.20436,50.78853,6.28933,2.73258,e3,2
473.98565,130.54329,38.93792,4.31336,3.16278,e3,2
477.49862,74.93689,55.86227,3.96011,4.69969,e3,2
490.06226,106.37219,44.07815,4.13546,3.68558,e3,2
517.16630,195.01397,28.31862,4.41854,2.24877,e3,2
504.84155,168.31420,84.04059,6.99934,4.04332,e3,2
474.71372,84.89817,32.61015,3.24001,3.54028,e3,2
496.02660,167.78871,69.45100,6.35501,3.68515,e3,2
435.30931,138.46822,84.04105,6.45760,4.40358,e3,2
545.32871,60.48165,94.89857,4.68593,6.94761,e3,2
489.55169,122.13423,68.84472,5.50712,4.26923,e3,2
557.40834,172.06540,85.51788,7.14572,4.03104,e3,2
563.84487,180.52978,38.41099,4.95640,2.71507,e3,2
447.20555,207.65048,44.35682,5.67230,2.72132,e3,2
489.11733,125.19324,54.50411,4.97051,3.79397,e3,2
464.54381,211.18282,80.95514,7.68593,3.56912,e3,2
393.90308,67.39402,33.89978,3.00615,4.02165,e3,2
502.70547,175.37594,64.53429,6.28718,3.48812,e3,2
596.05481,161.19707,45.48449,5.10133,3.04747,e3,2
571.72202,50.19394,58.49527,3.44391,5.72255,e3,2
607.63342,179.05745,15.51488,3.17198,1.74693,e3,2
463.25322,117.21327,90.95104,6.19883,4.95682,e3,2
451.59897,77.14111,41.38532,3.46386,4.02044,e3,2
524.93665,53.07616,40.33759,2.97709,4.73932,e3,2
469.90652,215.54802,86.96111,7.97994,3.69958,e3,2
443.92289,55.47912,66.08288,3.78182,5.91563,e3,2
472.33496,75.73352,61.74848,4.20367,5.01269,e3,2
533.58901,151.01387,85.65179,6.68775,4.28568,e3,2
577.83936,-18.38837,69.44313,1.50723,17.44719,e3,2
616.55805,105.40863,54.17730,4.52715,4.06187,e3,2
574.75242,114.93513,71.65947,5.44304,4.42844,e3,2
535.58192,66.26536,54.61391,3.78803,5.03188,e3,2
533.42866,150.36467,70.43843,6.04777,3.92130,e3,2
525.65849,130.27340,53.16812,4.97753,3.61935,e3,2
520.28294,-8.45417,49.86855,0.64132,37.19189,e3,2
465.02850,142.96411,51.75484,5.13082,3.44891,e3,2
469.86724,113.59086,70.48825,5.30333,4.44455,e3,2
472.64756,94.89869,44.04654,3.90155,3.86125,e3,2
521.05357,-43.61751,67.17981,2.80375,8.43527,e3,2
424.47211,163.85003,53.26458,5.50296,3.26932,e3,2
558.59312,173.30392,49.64366,5.46327,3.08583,e3,2
592.56472,91.98582,63.81789,4.67268,4.62934,e3,2
460.88408,228.28428,63.52078,6.99672,3.00531,e3,2
445.85619,173.12753,47.34086,5.37109,3.06335,e3,2
503.87925,136.48882,37.41775,4.31091,3.03174,e3,2
513.49155,-44.56811,51.16979,2.55144,7.18925,e3,2
479.26142,139.87303,45.45749,4.78632,3.24222,e3,2
461.32040,198.15817,73.01523,7.06200,3.50620,e3,2
539.70995,207.92955,36.85716,5.17049,2.45188,e3,2
414.40033,92.49746,106.47883,5.95064,5.96323,e3,2
461.99816,99.48856,18.35355,2.64901,2.47241,e3,2
507.17726,179.18639,75.00621,6.81917,3.67795,e3,2
627.96992,167.06283,73.38332,6.54896,3.77708,e3,2
495.52926,243.82098,5.77776,2.24373,0.99437,e3,2
562.21239,183.16055,52.33624,5.77363,3.13093,e3,2
521.43783,119.77524,77.72511,5.70775,4.56502,e3,2
449.86658,99.43069,64.60753,4.84460,4.52260,e3,2
451.03980,199.73879,50.23913,5.86206,2.88817,e3,2
526.47158,95.54749,30.15625,3.28214,3.21082,e3,2
471.40595,203.32481,70.73830,7.05330,3.43268,e3,2
530.92193,186.73831,102.11484,8.17692,4.21570,e3,2
502.70691,211.32078,67.10192,6.93830,3.15888,e3,2
458.86664,186.25550,43.71427,5.32352,2.80919,e3,2
464.02629,188.57022,61.04760,6.32831,3.29323,e3,2
434.89565,147.16699,33.77152,4.21176,2.80895,e3,2
551.86085,88.30332,68.71863,4.71426,4.86885,e3,2
462.52074,5.92953,55.81451,1.77347,11.59729,e3,2
564.31056,123.92523,85.72562,6.11072,4.63028,e3,2
493.53954,50.49877,39.51359,2.86603,4.90557,e3,2
511.47471,95.66453,15.32754,2.39178,2.34075,e3,2
450.84946,86.74056,71.29497,4.82763,5.07215,e3,2
491.81418,142.87329,49.13195,4.97591,3.37276,e3,2
463.62087,109.10264,91.80387,6.03680,5.11522,e3,2
498.59443,89.33788,48.91726,4.07311,4.16717,e3,2
559.77417,130.42717,104.74783,6.96958,5.09051,e3,2
508.93813,76.18429,58.67173,4.15980,4.91547,e3,2
418.98360,184.74139,45.43130,5.36185,2.82101,e3,2
462.77753,119.51085,75.61938,5.66707,4.51286,e3,2
471.43478,179.09282,73.97248,6.79190,3.68734,e3,2
483.91988,131.40877,65.68524,5.51515,4.08374,e3,2
449.09408,-20.50865,59.31975,1.48992,15.68148,e3,2
428.27042,203.88421,75.18453,7.25024,3.52786,e3,2
547.14663,173.93266,85.85618,7.22447,3.98384,e3,2
521.78678,246.10892,95.92789,8.93124,3.54179,e3,2
534.44184,109.20446,84.56763,5.72484,4.93437,e3,2
524.87788,83.67976,50.37584,3.93244,4.24636,e3,2
411.14364,231.72732,74.18592,7.65037,3.26631,e3,2
436.54024,316.99280,72.95754,8.82629,2.86158,e3,2
412.33571,98.46787,36.43534,3.63111,3.46868,e3,2
471.86715,179.30278,35.55799,4.69876,2.59406,e3,2
458.21655,277.52865,62.65630,7.65443,2.80745,e3,2
549.97906,158.13581,49.82848,5.29848,3.21893,e3,2
463.11248,206.69485,69.52759,7.01408,3.37260,e3,3
523.90915,103.24399,76.99105,5.39648,4.82905,e3,3
572.05474,105.15279,29.03677,3.37368,3.00858,e3,3
398.60189,235.39324,52.42202,6.54145,2.78679,e3,3
560.20798,131.40588,64.95058,5.51522,3.94633,e3,3
519.39850,63.72467,41.97480,3.21998,4.48840,e3,3
434.67967,228.39738,56.71116,6.65909,2.88484,e3,3
588.40386,239.00658,57.00985,6.79456,2.74139,e3,3
529.47421,84.89551,72.90249,4.79824,5.09678,e3,3
472.42789,292.36159,62.03751,7.86799,2.68729,e3,3
469.58064,165.30494,74.74921,6.50733,3.83719,e3,3
485.02598,206.11236,33.55288,4.91612,2.37019,e3,3
477.45441,80.31263,102.05521,5.51889,6.26313,e3,3
536.53847,101.36459,71.31339,5.21085,4.67210,e3,3
407.77995,99.07500,98.09273,5.90302,5.52848,e3,3
551.98707,240.78046,46.83225,6.21210,2.58302,e3,3
482.70766,132.45770,57.10310,5.17720,3.69501,e3,3
531.45390,164.15466,63.48413,6.10107,3.59449,e3,3
568.48231,114.24992,65.09544,5.11745,4.26373,e3,3
485.16748,185.17759,69.71003,6.72381,3.49754,e3,3
528.47654,140.80336,48.12688,4.93070,3.33652,e3,3
510.24041,76.45952,40.49819,3.47340,4.10562,e3,3
573.68797,174.19428,50.58230,5.55518,3.10453,e3,3
512.16674,138.83624,71.41518,5.90557,4.06662,e3,3
534.96887,132.91113,31.31305,3.87577,2.81414,e3,3
491.13530,175.26085,30.97049,4.38438,2.41509,e3,3
510.40063,75.27295,69.70709,4.42736,5.29016,e3,3
565.54097,186.06023,93.81067,7.70076,4.08992,e3,3
404.72698,62.76202,58.39246,3.75349,5.38682,e3,3
532.94026,55.66760,70.22843,3.95708,6.21368,e3,3
438.11486,191.44061,44.63688,5.45978,2.79496,e3,3
452.86710,118.05642,67.66900,5.37052,4.26395,e3,3
423.86155,217.56646,86.75301,8.00775,3.62146,e3,3
422.52000,103.14355,90.25190,5.78719,5.26059,e3,3
460.28632,230.21356,29.07918,4.80689,2.10218,e3,3
554.55889,179.18787,48.06756,5.47104,2.99897,e3,3
527.45869,153.26618,88.44984,6.94546,4.29661,e3,3
536.19597,180.52728,86.28180,7.33978,3.90656,e3,3
518.23212,158.19656,37.90375,4.59583,2.81664,e3,3
399.64932,136.48185,47.58020,4.78928,3.32040,e3,3
521.93824,280.15173,53.01576,7.12160,2.55570,e3,3
444.11496,-9.32144,79.05014,0.48987,86.94408,e3,3
527.81246,105.06701,67.42103,5.06568,4.41991,e3,3
480.43455,230.03937,57.97688,6.76402,2.89856,e3,3
413.91943,169.14113,51.77779,5.53406,3.15031,e3,3
444.83796,199.50667,63.00788,6.56800,3.23048,e3,3
499.40336,53.23264,44.29518,3.06037,4.98067,e3,3
462.64717,231.04042,53.66806,6.52102,2.83554,e3,3
419.19052,103.70972,37.76748,3.79500,3.46435,e3,3
523.57874,103.37020,41.86688,3.98874,3.58928,e3,3
445.42864,19.30376,73.77918,2.72819,9.42384,e3,3
467.15968,197.95388,57.53198,6.26690,3.08931,e3,3
513.89417,265.35968,22.22120,4.52147,1.68325,e3,3
441.57838,157.29026,39.34741,4.66065,2.89951,e3,3
553.74248,106.59350,83.54103,5.66852,4.91074,e3,3
547.44018,22.62549,70.31010,2.80042,8.75175,e3,3
533.79419,159.63449,82.82562,6.75416,4.14568,e3,3
504.53435,124.51243,56.71959,5.08359,3.87879,e3,3
620.70687,148.85382,75.22655,6.27556,4.06744,e3,3
542.08328,175.43132,21.33009,3.63165,2.06521,e3,3
594.70874,67.97958,92.39444,4.83494,6.37671,e3,3
464.10478,218.50280,40.22098,5.49445,2.45996,e3,3
460.51802,140.78589,29.81220,3.92371,2.64453,e3,3
528.25266,123.22471,37.75176,4.12444,3.15256,e3,3
540.27395,240.07936,31.19856,5.08928,2.14027,e3,3
517.85861,96.90326,91.80274,5.67366,5.47728,e3,3
432.69526,230.06699,56.18555,6.63169,2.87917,e3,3
539.47586,239.15495,72.66563,7.70776,3.17832,e3,3
508.59152,235.16048,55.32562,6.65340,2.80407,e3,3
559.26085,213.24210,53.86725,6.29554,2.96502,e3,3
451.68405,12.57237,48.52591,1.88598,9.10095,e3,3
463.45571,237.73738,69.75739,7.56498,3.13265,e3,3
459.86607,79.08943,62.46080,4.31527,4.94264,e3,3
521.65379,137.21222,41.20385,4.49119,3.18801,e3,3
558.91493,162.10535,62.22568,5.93404,3.53302,e3,3
511.49823,197.84331,49.38411,5.86515,2.91254,e3,3
515.42792,183.10526,77.57067,6.98363,3.72313,e3,3
490.85099,228.74467,51.98553,6.38937,2.82014,e3,3
501.23997,121.90434,46.05906,4.48949,3.52760,e3,3
476.82553,228.07206,50.88844,6.28607,2.74994,e3,3
422.63216,294.44387,28.30371,5.33225,1.81199,e3,3
531.13583,164.27191,66.32095,6.10495,3.58409,e3,3
552.76215,112.46400,66.35086,5.15826,4.36140,e3,3
343.45017,92.01692,70.77179,4.87280,4.87332,e3,3
619.20445,186.59963,61.55778,6.27284,3.31772,e3,3
543.20722,84.51931,45.18777,3.78778,4.07904,e3,3
515.74074,108.97226,92.38599,6.02563,5.17298,e3,3
476.40127,147.18492,79.75344,6.41788,4.19957,e3,3
472.86590,272.44268,63.26664,7.64488,2.78415,e3,3
595.08738,153.54203,93.54548,7.08453,4.41078,e3,3
585.03684,37.18497,33.21873,2.33858,5.02777,e3,3
473.35249,36.05967,83.44756,3.66811,7.83226,e3,3
437.54610,152.88541,79.87785,6.52054,4.09576,e3,3
511.56138,79.42156,48.43382,3.83107,4.34821,e3,3
493.43856,207.25931,74.27051,7.27468,3.49077,e3,3
594.20076,93.26947,63.47929,4.62403,4.61670,e3,3
645.10662,258.28380,58.44057,7.12485,2.74254,e3,3
458.94809,112.23881,73.14236,5.46212,4.51337,e3,3
503.63571,109.10432,45.72575,4.27934,3.67526,e3,3
452.63012,153.92222,19.67690,3.26970,2.09263,e3,3
508.52166,168.81995,84.00555,7.05202,4.07581,e3,3
463.65753,41.49075,46.35508,2.83358,5.51830,e3,3
484.52151,-19.63335,72.46844,1.47867,17.67069,e3,3
483.53295,-15.52046,47.23043,0.96850,19.11301,e3,3
469.27440,121.84148,47.14288,4.53137,3.50105,e3,3
457.09120,16.82051,44.54885,2.08963,7.96574,e3,3
478.48768,146.47190,32.22769,4.09798,2.78636,e3,3
525.45672,197.18766,47.37719,5.66027,2.85767,e3,3
531.47994,181.44851,81.32233,7.16346,3.85903,e3,3
505.66579,290.24406,48.81885,6.91537,2.40999,e3,3
508.95238,115.00122,68.19928,5.37239,4.32671,e3,3
563.21991,135.19535,48.94706,4.86928,3.45153,e3,3
424.49407,162.23990,44.37035,5.01805,3.05829,e3,3
472.66973,131.64954,71.24224,5.73539,4.14701,e3,3
534.69278,126.08283,53.28823,4.85170,3.64192,e3,3
